DSP	RSCU	dRSCU	CpG?	CpG_exon	f_premrna	f_mrna	TFBs
1913	1.1064	0.6547	1.0	0.3057	0.1043	0.3625	0
1736	1.1064	0.0393	0.0	0.3057	0.1079	0.3404	0
920	0.6545	0.6909	0.0	0.3057	0.1246	0.2381	0
824	0.4271	1.1717	1.0	0.3057	0.1266	0.226	0
803	0.6545	0.6909	1.0	0.3057	0.127	0.2234	0
701	0.8952	0.5475	0.0	0.3057	0.1291	0.2106	0
179	0.8668	0.2664	0.0	0.3057	0.1398	0.1452	0
33	1.1457	0.1506	0.0	0.3552	0.2093	0.1091	0
8	0.9026	0.4069	0.0	0.605	0.1069	0.2674	0
20	0.912	0.1501	0.0	0.605	0.1065	0.279	1
90	1.062	0.5368	0.0	0.375	0.0096	0.2597	0
132	0.9418	0.1163	1.0	0.375	0.0081	0.2191	0
165	0.8952	0.5475	0.0	0.375	0.0069	0.1873	0
560	1.1457	0.1506	1.0	0.4406	0.3467	0.2724	1
350	0.985	0.5263	1.0	0.4406	0.3778	0.2071	1
299	0.8385	0.3231	1.0	0.4406	0.3854	0.1912	0
146	0.4762	0.6243	1.0	0.4406	0.408	0.1437	0
137	0.6561	0.5503	0.0	0.9017	0.0267	0.056	1
6	1.0835	0.3251	1.0	0.3462	0.4229	0.1841	0
25	0.8385	0.3231	1.0	0.2276	0.3023	0.1881	1
8236	1.1457	0.1506	1.0	0.2743	0.4147	0.4147	0
49	0.4311	0.3593	0.0	0.3118	0.204	0.3849	0
26	0.8873	0.2255	0.0	0.5371	0.1104	0.4178	1
32	1.1064	0.6547	1.0	0.4571	0.0225	0.3077	0
44	0.8385	0.3231	0.0	0.4571	0.0224	0.3031	1
89	0.6545	0.6909	1.0	0.8827	0.0086	0.2347	0
11	0.9296	0.1407	1.0	0.7651	0.1985	0.3462	1
57	1.0704	0.1407	0.0	0.3985	0.4214	0.2566	0
3	1.0835	0.3251	0.0	0.3086	0.4794	0.254	0
46	0.4271	0.4848	1.0	0.3369	0.3286	0.1279	1
8217	0.9418	0.1163	0.0	0.3717	0.0226	0.0226	0
7827	1.291	0.0212	0.0	0.3717	0.2674	0.2674	0
7422	0.9138	0.1724	1.0	0.3717	0.4777	0.4777	0
6738	1.0704	0.1407	1.0	0.3717	0.0483	0.0483	0
37	1.1615	0.3231	0.0	0.4595	0.1151	0.389	0
44	1.0835	0.5756	0.0	0.2959	0.1037	0.09	0
24	1.2962	0.1506	1.0	0.4192	0.0119	0.3698	0
40	0.8952	0.5475	0.0	0.4269	0.0161	0.4011	1
53	0.4517	0.6939	1.0	0.6913	0.0266	0.4761	0
450	1.0	0.3455	0.0	0.5996	0.0381	0.399	0
31	0.4679	1.3839	0.0	1.6623	0.0451	0.2642	0
20	0.529	0.9419	0.0	0.2526	0.0748	0.2466	1
51803	0.8873	0.2255	0.0	0.3273	0.2891	0.2891	0
51839	1.471	0.9419	0.0	0.3273	0.314	0.314	0
52397	1.0704	0.1407	1.0	0.3273	0.2994	0.2994	0
33	1.1457	0.6939	1.0	0.4966	0.016	0.427	0
24	0.3255	0.984	1.0	0.5056	0.0804	0.3471	0
47	1.1353	0.1504	0.0	0.196	0.2823	0.1226	0
41	0.9026	0.4069	0.0	0.1765	0.2065	0.0907	0
8	1.0835	0.5756	0.0	0.2725	0.0886	0.3511	1
327	0.9296	0.1407	0.0	0.1991	0.0266	0.4133	0
17	1.062	0.1501	0.0	0.1582	0.3553	0.0745	1
64	0.9026	0.5771	1.0	0.3219	0.1385	0.2025	0
82	1.1245	0.799	1.0	0.3219	0.1383	0.2049	0
37	2.3713	1.5808	0.0	0.9673	0.0616	0.4304	0
41	0.5079	0.9007	0.0	0.366	0.2591	0.4755	0
53	1.0704	0.1407	0.0	0.404	0.4305	0.3518	0
5	1.3095	0.185	0.0	0.0	0.1735	0.3433	0
57	0.529	0.9419	0.0	0.1688	0.115	0.4477	0
447	0.6545	0.6909	0.0	0.213	0.2911	0.0765	0
413	0.9296	0.1407	1.0	0.3627	0.4881	0.2756	1
18	0.6545	0.3455	0.0	1.1388	0.0265	0.1223	0
56	0.9026	0.2219	0.0	0.5591	0.4642	0.2578	0
80	0.4517	0.6547	1.0	0.3806	0.4023	0.3267	0
50	0.7904	0.3832	0.0	0.4834	0.0648	0.374	0
5	0.912	0.1501	0.0	0.0	0.4735	0.4906	0
20	1.1064	0.6547	1.0	0.6963	0.4605	0.1902	1
262	0.7725	1.5988	0.0	0.2852	0.4311	0.2786	1
184	0.529	0.9419	0.0	0.4616	0.255	0.1971	0
60	0.6545	0.3455	0.0	0.4616	0.1936	0.0943	0
197	0.9026	0.5771	1.0	0.4688	0.0189	0.0317	0
32	0.9026	0.5771	1.0	0.6098	0.1429	0.3249	1
41	1.1245	0.185	0.0	0.6098	0.1428	0.3222	1
53	0.4311	0.7425	0.0	0.578	0.0618	0.2303	1
555	0.9288	0.1425	0.0	0.3604	0.1043	0.2847	0
58	0.912	0.4848	1.0	0.6492	0.2919	0.2147	0
45	0.9138	0.1724	1.0	0.6492	0.2547	0.113	0
16	0.7725	1.5988	0.0	0.3912	0.1442	0.4861	1
497	0.6561	0.5503	0.0	0.3272	0.206	0.3469	0
9	1.1064	0.6547	1.0	0.4549	0.1569	0.2953	1
41	1.1064	0.6547	1.0	0.6262	0.2767	0.3106	0
62	0.6545	0.3455	0.0	0.3921	0.3412	0.4266	1
28	2.3713	1.1976	0.0	0.5638	0.3679	0.2827	0
92	1.1457	0.1506	1.0	0.8922	0.0068	0.0842	1
29	0.4679	0.257	0.0	0.6268	0.3854	0.4009	1
139	1.1245	0.185	0.0	0.2977	0.1618	0.3866	1
75	0.4762	0.6243	0.0	0.1663	0.1678	0.4406	0
44	1.1457	0.1506	0.0	0.3885	0.3811	0.4438	0
21	0.8668	0.2664	0.0	0.4896	0.3641	0.4813	1
501	1.1457	0.1506	0.0	0.7604	0.0057	0.0398	0
272	0.4762	0.7302	0.0	0.7604	0.0331	0.2304	0
6	1.3455	0.3455	1.0	0.1774	0.465	0.328	1
6	0.6545	0.6909	0.0	0.389	0.1967	0.2528	1
2	0.7725	1.5988	0.0	0.5636	0.3316	0.1061	0
5	1.1457	0.0393	0.0	0.0974	0.3842	0.3139	0
235	0.912	0.1501	0.0	0.2266	0.0384	0.3762	0
7	1.1457	0.1506	0.0	0.2686	0.3632	0.1648	0
38	1.1457	0.6939	1.0	0.1827	0.4546	0.1097	0
253	1.1457	0.6939	1.0	0.6946	0.0047	0.0909	0
33	0.8952	0.5475	0.0	0.6901	0.1881	0.4832	0
47	0.9555	0.8962	1.0	0.4399	0.337	0.1698	0
17609							0
39	0.8873	0.2255	1.0	0.5618	0.3721	0.2142	0
341	1.1737	1.1976	0.0	0.5868	0.02	0.4692	0
215	1.0	0.0	0.0	0.2135	0.3652	0.1134	1
404	1.0	0.3455	1.0	0.8653	0.0549	0.2517	0
380	0.8668	0.2664	0.0	0.8653	0.0607	0.2781	0
32	0.4311	0.7425	0.0	0.1755	0.0023	0.046	0
35	1.291	0.0212	0.0	0.3739	0.257	0.4767	0
25	0.9288	0.1425	0.0	0.4174	0.2223	0.4478	0
53	1.1064	0.0393	0.0	0.2644	0.3692	0.1533	0
3	0.985	0.4361	0.0	0.0	0.4162	0.1714	1
67	1.1545	0.309	0.0	0.424	0.3996	0.2723	0
66	0.8668	0.2664	0.0	0.3236	0.3257	0.4163	1
286	0.9296	0.1407	0.0	0.896	0.155	0.2528	0
139	0.8668	0.2664	0.0	0.896	0.1825	0.2978	0
149	0.8668	0.2664	0.0	0.198	0.2054	0.3351	1
33	0.529	0.9419	0.0	0.4293	0.5	0.1026	0
11	0.9138	0.1724	0.0	0.2169	0.1003	0.4148	0
32	0.7249	0.2306	0.0	0.8366	0.2754	0.2467	0
70	1.4086	0.3251	1.0	0.402	0.1912	0.307	0
695	1.1332	0.2664	0.0	0.2827	0.0144	0.1895	0
74	0.7249	0.2306	0.0	0.4189	0.0819	0.3528	0
38	0.8668	0.2664	0.0	0.7682	0.2363	0.2007	0
16	1.1064	0.0393	0.0	0.5	0.1108	0.277	0
617	0.7725	0.3114	0.0	0.2624	0.4248	0.1853	0
1	0.4679	1.3839	0.0	0.4246	0.1766	0.2801	1
3	1.2063	0.0635	1.0	0.5536	0.072	0.3617	0
27	0.6561	0.1799	0.0	0.399	0.0617	0.3685	1
138	1.062	0.5368	1.0	0.3257	0.0039	0.2001	0
58	1.1457	0.1506	0.0	0.2463	0.0066	0.2775	0
20	0.9288	0.1425	0.0	0.2463	0.0098	0.413	1
10	1.1353	0.6767	1.0	0.5615	0.4606	0.0886	0
31							0
12	0.529	0.9419	0.0	0.2797	0.189	0.3268	1
40	1.0	0.3455	0.0	0.3755	0.1726	0.3694	0
148	0.8385	0.3231	1.0	0.5017	0.1722	0.4733	0
242	1.062	0.5368	0.0	0.5017	0.204	0.3206	1
6	0.8455	0.309	0.0	0.45	0.4921	0.2233	0
5	2.3713	1.5808	0.0	0.1771	0.1841	0.138	0
52	0.6561	0.5503	0.0	0.322	0.0079	0.1877	1
32	0.529	0.9419	0.0	0.4898	0.4092	0.1625	0
149	0.8455	0.309	0.0	0.401	0.4243	0.3589	0
28	0.6545	0.3455	0.0	0.5591	0.3865	0.119	1
157	1.1245	0.2219	0.0	0.2995	0.0652	0.087	0
275	0.4611	0.0299	0.0	0.2995	0.0691	0.1221	0
21							0
29	1.0	0.0	0.0	0.4024	0.3036	0.3941	0
34	0.4517	0.6939	1.0	0.1445	0.1516	0.4994	0
7	0.912	0.4848	1.0	0.2625	0.2641	0.2179	0
42	1.1457	0.1506	0.0	0.4663	0.1629	0.3135	1
99	1.062	0.5368	1.0	0.4663	0.1607	0.3612	0
21	0.4517	0.8445	1.0	0.6842	0.0871	0.3197	1
3	0.7249	0.2306	0.0	0.6842	0.0891	0.3028	0
69	0.4271	1.1717	1.0	0.3619	0.3792	0.0367	0
64	0.8455	0.309	0.0	0.1244	0.4591	0.4398	0
22	0.4517	0.6547	1.0	0.4376	0.4117	0.0679	0
439	0.9418	0.1163	1.0	0.5204	0.3121	0.3888	1
178	1.0582	0.1163	1.0	0.5204	0.3171	0.43	1
30	0.7904	0.3832	0.0	0.7992	0.4284	0.4735	1
30	0.4311	0.7425	0.0	0.1684	0.249	0.068	1
8	0.4586	0.6767	1.0	0.3328	0.2688	0.3368	1
68	1.1064	0.1899	0.0	0.5372	0.2092	0.36	0
251	0.4611	0.3114	0.0	0.7659	0.0235	0.4265	0
235	0.7725	1.5988	0.0	0.7659	0.0245	0.4507	0
9	1.062	0.1501	0.0	0.7609	0.2539	0.4252	0
10	0.8455	0.309	0.0	0.3361	0.3057	0.3731	0
54	1.1457	0.1506	1.0	1.0032	0.3324	0.3362	1
57	0.9138	0.1724	0.0	0.3638	0.3416	0.3112	1
71	0.4762	0.6243	0.0	0.6437	0.4099	0.2215	1
22	0.3255	0.5771	1.0	0.3556	0.4442	0.112	1
34	0.9296	0.1407	1.0	0.8148	0.4143	0.0696	0
44	1.1064	0.0393	0.0	0.2813	0.3914	0.0477	0
218	1.0862	0.1724	1.0	0.3596	0.2335	0.2647	0
113	0.4679	0.4876	0.0	0.9887	0.0448	0.1409	1
37	0.7725	1.5988	0.0	1.0113	0.0125	0.1265	0
124	0.9026	0.2219	0.0	0.2915	0.0854	0.3307	0
150	1.062	0.1501	0.0	0.1849	0.0067	0.3471	0
99	0.7249	0.2306	0.0	0.2694	0.4652	0.1972	0
188	0.912	0.1501	0.0	0.0966	0.0658	0.3884	0
314	1.062	0.5368	0.0	0.2106	0.3189	0.207	0
358	1.1064	0.0393	0.0	0.2347	0.3808	0.3417	0
403	0.9418	0.1163	0.0	0.2347	0.3782	0.3461	0
802	0.985	0.1504	0.0	0.2347	0.3554	0.3856	0
1504	1.0582	0.1163	1.0	0.2347	0.3152	0.455	1
2473	1.1245	0.185	0.0	0.2347	0.2598	0.4491	1
2680	1.1245	0.185	0.0	0.2347	0.2479	0.4286	0
3465	0.4611	0.0299	0.0	0.2347	0.203	0.351	0
3191	1.4086	0.3251	0.0	0.2347	0.1654	0.2859	1
2957	0.985	0.1504	0.0	0.2347	0.152	0.2628	0
599	0.7249	0.2306	0.0	0.2347	0.0171	0.0296	0
15	2.3713	1.9401	0.0	0.0	0.4173	0.4648	0
4	1.1457	0.0393	0.0	0.1644	0.4818	0.4998	0
28	1.1332	0.2664	0.0	0.7917	0.2214	0.2953	0
65	0.9288	0.1425	0.0	0.8512	0.0008	0.4597	0
59	1.1064	0.0393	0.0	0.8512	0.0008	0.4627	0
2	1.062	0.5368	0.0	0.5071	0.2196	0.2008	0
2	0.8455	0.309	0.0	0.0	0.3165	0.3148	0
290	0.9296	0.1407	1.0	0.4549	0.0141	0.4223	0
239	1.1064	0.0393	0.0	0.4549	0.0146	0.4007	1
55	1.1353	0.6767	1.0	0.3935	0.0057	0.4022	1
47	0.6545	0.6909	0.0	0.18	0.0173	0.4987	0
51	1.1457	0.0393	0.0	0.18	0.0188	0.4562	0
39							0
81	0.985	0.4361	0.0	0.4727	0.3643	0.4702	0
54	0.6545	0.6909	0.0	0.32	0.4365	0.2837	0
59	1.0835	0.3251	0.0	0.32	0.4341	0.2596	0
26	1.0835	0.3251	0.0	0.7287	0.2588	0.4514	0
46	1.1353	0.6767	1.0	0.7287	0.2756	0.3639	1
51	0.4517	0.6547	1.0	0.0	0.0631	0.3486	0
157	0.9296	0.1407	0.0	0.4498	0.0008	0.0334	0
52	0.6561	0.1799	0.0	0.2956	0.0201	0.0935	0
28	1.1245	0.2219	0.0	0.2956	0.0203	0.0999	0
75	0.912	0.6869	0.0	0.4261	0.1762	0.3939	0
21	0.4679	0.4876	0.0	0.5236	0.034	0.24	0
354	0.9138	0.1724	0.0	0.8014	0.4454	0.3648	1
711	0.9026	0.4069	0.0	0.8014	0.3302	0.4706	1
610							0
4	0.7725	1.5988	0.0	0.0	0.2155	0.1257	0
19	1.1245	0.185	1.0	0.528	0.2193	0.2935	1
62	1.1064	0.0393	0.0	0.5385	0.1758	0.3934	0
97	0.912	0.1501	0.0	0.4468	0.1305	0.4223	0
292	1.1127	0.2255	0.0	0.5427	0.0553	0.4324	0
9	1.1127	0.2255	0.0	0.4821	0.494	0.3285	0
23	1.1737	0.3832	0.0	0.4821	0.4576	0.183	0
586	1.0	0.0	0.0	0.2606	0.3366	0.2881	0
457	2.3713	1.1976	0.0	0.2606	0.3397	0.2716	0
81	0.4311	1.9401	0.0	0.9247	0.0085	0.044	0
155	1.1737	0.3832	0.0	0.1114	0.0085	0.0363	0
11	0.9555	0.8962	1.0	0.1114	0.0331	0.1409	0
80	1.1245	0.185	0.0	0.175	0.2266	0.2135	0
609	0.912	0.6869	0.0	0.7836	0.2159	0.2997	0
729	0.4679	0.4876	0.0	0.7836	0.1832	0.2543	0
111	1.0	0.0	0.0	0.7249	0.0039	0.0457	0
15	1.0712	0.1425	1.0	0.4771	0.048	0.1503	0
59	1.0835	0.3251	0.0	0.2471	0.3377	0.4509	1
5	1.1457	0.1506	0.0	0.2471	0.3361	0.4692	1
1	0.529	0.9419	0.0	0.097	0.3438	0.2111	0
58	0.4517	0.6547	1.0	0.3706	0.1115	0.2305	0
417	0.4762	0.7302	0.0	0.1326	0.0783	0.3393	0
34	1.2698	0.0212	0.0	0.1406	0.3445	0.3831	0
20	0.9288	0.1425	0.0	0.4325	0.4322	0.4624	0
26	2.3713	1.9401	0.0	0.5935	0.0422	0.2168	0
47	1.4427	0.5475	0.0	0.5634	0.382	0.4455	0
62	0.912	0.4848	1.0	0.4078	0.0237	0.3905	1
13	1.1064	0.0393	0.0	0.3124	0.146	0.3443	0
62	0.985	0.5263	1.0	0.6591	0.186	0.3007	0
77	0.4271	0.4848	1.0	0.5644	0.3287	0.1308	0
29	0.7249	0.257	0.0	0.3156	0.4913	0.0877	1
338	0.7904	0.3832	1.0	0.3156	0.2658	0.1212	0
377	1.1245	0.185	0.0	0.3156	0.2655	0.1262	0
207	1.1245	0.2219	0.0	0.2738	0.059	0.2402	0
123	1.0	0.0	0.0	0.8329	0.031	0.2133	0
72	1.2962	0.8445	1.0	0.6149	0.0308	0.0732	0
43							0
6	1.471	0.9419	0.0	0.2852	0.2382	0.1929	0
45	1.471	0.9419	0.0	0.0	0.3248	0.3788	0
73	0.4679	1.3839	0.0	0.5257	0.2872	0.2842	0
33	1.291	0.0212	0.0	0.3636	0.2188	0.2314	0
28	0.9026	0.2219	0.0	0.0	0.455	0.4356	0
15	0.7249	1.1269	0.0	0.0	0.0455	0.0939	0
4	0.9026	0.5771	1.0	1.3588	0.0119	0.0768	0
7	0.7249	0.2306	0.0	0.4138	0.2931	0.2123	0
16	0.912	0.1501	0.0	0.4386	0.4108	0.3288	0
7	1.1064	0.0393	0.0	0.2432	0.457	0.2568	0
344	0.8385	0.3231	0.0	0.1049	0.0098	0.3492	0
29	0.7904	0.3593	0.0	0.4349	0.4539	0.2081	0
150	1.2962	0.8445	1.0	0.8617	0.2234	0.4265	0
61	1.062	0.5368	0.0	0.4751	0.315	0.2142	0
127	0.9026	0.2219	0.0	0.3638	0.105	0.3499	0
98	0.5079	0.5756	0.0	0.5705	0.2824	0.4274	0
78	0.8455	0.309	0.0	0.5705	0.2826	0.4237	0
69	0.4679	0.4876	0.0	0.5705	0.2826	0.4226	1
22	1.062	0.5368	0.0	0.7452	0.4873	0.1059	0
42	1.3455	0.6909	0.0	0.3285	0.2736	0.0185	0
2126	1.2962	0.1506	0.0	0.3247	0.0266	0.3565	0
1871	1.062	0.5368	1.0	0.3247	0.0287	0.3844	1
1448	0.529	0.9419	0.0	0.3247	0.0322	0.4306	0
1397	1.1245	0.185	0.0	0.3247	0.0326	0.4361	1
1073	1.1615	0.3231	1.0	0.3247	0.0352	0.4715	0
920	1.4211	0.4361	1.0	0.3247	0.0365	0.4883	0
710	0.4271	0.6349	1.0	0.3247	0.0382	0.4887	0
68	1.1457	0.0393	0.0	0.3247	0.0434	0.4186	1
13	0.4611	0.3114	0.0	0.0	0.1623	0.2209	0
29	1.471	0.9419	0.0	0.4007	0.3699	0.197	1
20	0.8455	0.309	0.0	0.6882	0.1312	0.4787	0
20	0.8952	0.5475	0.0	0.4089	0.3152	0.2247	0
72	0.4586	0.6767	1.0	0.4079	0.1115	0.4585	1
63	0.9288	0.1425	0.0	0.7774	0.1679	0.4924	0
20	1.1245	0.2219	0.0	0.4825	0.2854	0.1019	0
202	1.0582	0.1163	1.0	0.6539	0.1311	0.3523	1
111	0.4311	0.3593	0.0	0.1048	0.0348	0.2363	0
73	1.1064	0.0393	0.0	0.2299	0.2032	0.3131	0
400	1.0835	0.3251	1.0	0.2299	0.2234	0.4503	1
19	0.985	0.4361	0.0	0.4545	0.3995	0.2522	0
6	0.985	0.1504	0.0	0.0	0.4944	0.0703	1
88	0.985	0.4361	0.0	0.5489	0.467	0.0884	1
33	1.5988	0.5368	0.0	0.8348	0.2673	0.2454	0
339	0.9296	0.1407	0.0	0.2817	0.0248	0.4551	0
18	0.8455	0.309	0.0	0.3436	0.0487	0.0797	0
37							0
24							1
1							1
95							0
43							0
38							1
99							0
21							1
37							0
31							0
23	1.1245	0.185	0.0	0.2193	0.4876	0.2524	0
6	0.7249	0.2306	0.0	0.1986	0.1544	0.3902	0
9	0.985	0.4361	0.0	0.0	0.0953	0.2075	0
61	0.912	0.4848	1.0	0.4031	0.1071	0.1983	0
33	1.4086	0.3251	0.0	0.7857	0.1807	0.2457	0
333	1.1245	0.185	1.0	0.7857	0.1813	0.3081	0
372	1.1064	0.0393	0.0	0.7857	0.1814	0.3162	0
569	1.1353	0.6767	1.0	0.7857	0.1825	0.4317	0
419	0.9026	0.5771	1.0	0.7857	0.1828	0.4629	0
195	0.7725	1.5988	0.0	0.7857	0.1833	0.4903	0
33	0.9418	0.1163	0.0	0.6797	0.3116	0.1831	0
38	0.7725	1.5988	0.0	0.1423	0.0708	0.4551	1
25	1.291	0.6349	1.0	0.4717	0.1691	0.3774	0
125	1.2962	0.8445	1.0	0.9074	0.0086	0.2306	1
54	1.062	0.5368	1.0	0.1666	0.0146	0.2025	0
8	0.7904	0.3832	0.0	0.4013	0.0608	0.2223	0
18	0.9418	0.1163	0.0	0.1705	0.425	0.2851	1
226265	0.9026	0.5771	1.0	0.9305	0.4367	0.4367	1
195	0.7725	1.5988	0.0	0.3418	0.1512	0.2095	0
47	0.9026	0.2219	0.0	0.3695	0.3507	0.1609	1
125	0.8385	0.3231	0.0	0.3695	0.3537	0.1452	1
16	0.7904	0.3832	1.0	0.4471	0.2206	0.2788	1
58	0.985	0.1504	0.0	0.0768	0.0019	0.0946	0
51	0.4762	0.6243	1.0	0.7519	0.2504	0.1765	0
10	0.8952	0.5475	1.0	0.5849	0.3882	0.217	0
47	1.062	0.6349	1.0	0.834	0.1565	0.1974	0
287	0.8385	0.3231	0.0	0.8236	0.476	0.3391	0
611	1.0	0.3455	1.0	0.8236	0.4143	0.477	0
57	1.1353	0.6767	1.0	0.6631	0.3348	0.027	0
28	0.7249	0.2306	0.0	0.6631	0.3715	0.1035	0
885	0.4311	0.0299	0.0	0.148	0.3574	0.2562	0
1040	1.1245	0.2219	0.0	0.148	0.3469	0.278	0
1283	0.4311	0.3593	0.0	0.148	0.3304	0.3123	0
1634	0.9026	0.2219	0.0	0.148	0.3067	0.3617	0
2210	1.1353	0.1504	0.0	0.148	0.2677	0.4428	1
2723	1.0835	0.5756	0.0	0.148	0.233	0.4848	0
3938	1.1245	0.185	0.0	0.148	0.1507	0.3137	0
4262	0.9026	0.2219	0.0	0.148	0.1288	0.268	0
4727	0.6561	0.4444	0.0	0.148	0.0973	0.2025	0
5250	2.3713	1.5988	0.0	0.148	0.0619	0.1289	0
560	0.529	0.9419	0.0	0.4272	0.0055	0.4085	0
30							1
246	0.985	0.1504	0.0	0.2537	0.2538	0.263	0
360	0.985	0.1504	0.0	0.2537	0.256	0.2939	0
122	1.8517	1.3839	0.0	0.2876	0.4954	0.4271	0
53	0.4311	1.9401	0.0	0.1374	0.4392	0.38	0
64	2.3713	1.5988	0.0	0.2671	0.0154	0.2172	0
33	0.9288	0.1425	0.0	0.3212	0.4883	0.1148	1
6	0.4311	1.9401	0.0	0.3212	0.4881	0.1214	0
487	1.8517	0.8962	0.0	0.2317	0.1212	0.1554	1
256	0.4311	1.9401	0.0	0.2317	0.1258	0.1235	0
196	0.985	0.1504	0.0	0.2317	0.127	0.1152	0
12	1.3455	0.6909	0.0	0.2126	0.323	0.4399	0
369	0.6561	0.1799	0.0	0.3514	0.1065	0.4603	0
303	0.9296	0.1407	1.0	0.3514	0.1179	0.4895	0
76	0.4611	0.0299	0.0	0.1405	0.3825	0.1035	0
75	1.0835	0.3251	0.0	0.1405	0.3825	0.1033	0
1341	1.1457	0.6939	1.0	0.5002	0.0159	0.4341	0
1347	0.6545	0.6909	0.0	0.5002	0.0159	0.4354	0
112	0.985	0.1504	0.0	0.2269	0.0994	0.2103	0
54	1.0582	0.1163	1.0	0.4077	0.2327	0.2036	1
21	1.0835	0.5756	0.0	0.0	0.3167	0.1146	1
26	1.0835	0.5756	0.0	1.3421	0.4832	0.0987	1
8	0.9418	0.1163	0.0	0.5853	0.1215	0.4779	0
35	0.6545	0.3455	0.0	0.1593	0.1203	0.4815	0
104	0.6545	0.6909	1.0	0.5062	0.0773	0.3813	0
6	1.2698	0.0212	0.0	0.2808	0.0637	0.358	1
507	0.985	0.1504	0.0	0.4179	0.0132	0.2163	0
264	0.4517	0.6939	1.0	0.3801	0.0564	0.1475	0
49	0.6545	0.6909	0.0	0.9586	0.0002	0.0875	1
1	2.3713	1.5988	0.0	0.0	0.0978	0.3851	1
28	1.1457	0.0393	0.0	0.5606	0.1786	0.2534	1
662							0
743							1
15	0.7904	0.3593	0.0	0.8357	0.0967	0.2413	0
46	1.1332	0.2664	0.0	0.2209	0.0639	0.3469	1
61	1.062	0.5368	1.0	0.9431	0.3002	0.408	0
1138	0.6561	0.5503	0.0	0.7032	0.3834	0.3834	0
9	1.1353	0.6767	1.0	0.2609	0.3374	0.1995	0
30	1.0835	0.3251	1.0	0.3536	0.4041	0.477	0
24	0.8455	0.309	0.0	0.3769	0.1943	0.2335	0
119	0.7904	1.5808	0.0	0.1628	0.0909	0.3438	0
160	1.2962	0.8445	1.0	1.0484	0.0658	0.2555	1
56	1.1064	0.0393	0.0	0.0	0.008	0.2982	1
4	1.1457	0.0393	0.0	0.6286	0.257	0.3949	0
76	0.4271	1.1717	1.0	0.7979	0.0196	0.2539	1
135	1.0712	0.1425	0.0	0.4124	0.2361	0.1793	0
16	1.1545	0.309	0.0	0.0	0.3142	0.2321	0
29	1.062	0.6349	1.0	0.5576	0.1953	0.4	0
76	1.0835	0.5756	0.0	0.5903	0.2082	0.4594	0
64	1.062	0.1501	0.0	0.1369	0.4916	0.2478	0
10	1.1545	0.309	0.0	0.1369	0.4912	0.2403	0
40	1.1545	0.309	0.0	0.4397	0.2611	0.4475	1
67	1.0582	0.1163	0.0	1.0214	0.1627	0.4226	0
16	1.0835	0.5756	0.0	1.0214	0.1624	0.4058	1
28	2.3713	1.9401	0.0	0.0	0.0366	0.1022	0
51	0.9026	0.5771	1.0	0.544	0.1406	0.1249	1
9	1.2698	0.0635	1.0	0.5722	0.05	0.0791	1
15	0.4517	0.6547	1.0	0.425	0.0252	0.067	0
281	1.1457	0.1506	0.0	0.944	0.0006	0.1125	0
32	0.9418	0.1163	0.0	0.2896	0.2826	0.346	0
49	1.291	0.6349	1.0	0.5505	0.4984	0.1222	0
29	0.9555	0.4876	0.0	0.4528	0.4362	0.1691	0
48	2.3713	1.9401	0.0	0.5103	0.1139	0.4539	0
15	0.985	0.1504	0.0	0.5845	0.0447	0.3393	0
26	1.1457	0.0393	0.0	0.1264	0.4039	0.4446	0
86	0.5079	0.5756	0.0	0.726	0.0197	0.4032	1
455	0.8952	0.5475	1.0	0.726	0.0175	0.3058	0
65	1.0704	0.1407	0.0	0.5179	0.3621	0.3814	1
98	0.7904	0.3832	0.0	0.191	0.2541	0.4505	0
38	1.1457	0.0393	0.0	0.3527	0.1515	0.4236	1
216	1.1457	0.1506	1.0	0.5478	0.0843	0.1677	0
3	0.4679	0.257	0.0	0.1667	0.0321	0.2759	0
35	1.0835	0.5756	0.0	0.0902	0.1119	0.4773	0
628	1.1127	0.2255	1.0	0.1816	0.1528	0.3131	0
85	1.1064	0.0393	0.0	0.1816	0.1547	0.2225	0
91	1.1457	0.1506	0.0	0.8514	0.0083	0.0942	0
473	1.4427	0.5475	0.0	0.0813	0.0251	0.4723	0
40	0.9288	0.1425	0.0	0.3158	0.2865	0.4022	0
65	1.062	0.5368	0.0	0.464	0.383	0.3239	1
31	0.985	0.1504	0.0	0.0	0.3796	0.2885	1
61	1.1245	0.185	0.0	0.5224	0.0448	0.1609	1
68	0.7725	1.5988	0.0	0.3736	0.2779	0.4869	1
48	0.4679	0.257	0.0	0.3906	0.4209	0.3595	0
21	1.0835	0.3251	1.0	0.5848	0.3274	0.2289	0
207	0.8668	0.2664	0.0	0.5398	0.076	0.1957	1
333	1.1127	0.2255	0.0	0.5398	0.0763	0.2309	0
295	1.062	0.5368	0.0	0.5398	0.0764	0.2434	0
63	1.1353	0.6767	1.0	0.4125	0.0059	0.3431	0
409	1.2698	0.0635	1.0	0.4125	0.005	0.4397	0
1048	0.4611	0.0299	0.0	0.4125	0.0034	0.3816	0
1296	0.9026	0.4069	1.0	0.4125	0.0028	0.3124	0
1398	1.0	0.0	0.0	0.4125	0.0025	0.2839	0
1647	0.912	0.1501	0.0	0.4125	0.0019	0.2144	1
1668	1.1064	0.6547	1.0	0.4125	0.0019	0.2085	0
1836	1.1353	0.1504	0.0	0.4125	0.0014	0.1616	1
